Copper (HXE|HG) H1RQ6 (0.95 DTE) vs 6.7485 (+0.105) - Open Interest
Put: 95 Call: 131 Vol: 36.33 Vol Chg: 0.13 Future Chg: 0.105
Strike,Call,Put,Vol Settle
6.39,0,0,0.30312565151825765
6.4,0,20,0.3042900119435217
6.41,0,0,0.30537154821467993
6.42,0,0,0.30638318179126145
6.43,0,0,0.30733746340956714
6.44,0,0,0.30824657306584413
6.45,0,0,0.30912232002538076
6.46,0,0,0.30997614283342045
6.47,0,0,0.31081910928423895
6.48,0,0,0.3116619164547956
6.49,0,0,0.31251489068836236
6.5,17,0,0.3133879875895218
6.51,0,0,0.31429079204417576
6.52,0,10,0.3152325181899869
6.53,1,0,0.3162220094463919
6.54,1,1,0.3172677384927738
6.55,20,40,0.3183778072861969
6.56,0,0,0.31955994703594115
6.57,0,0,0.32082151824033645
6.58,0,0,0.32216951065083776
6.59,0,0,0.323610543286577
6.6,71,10,0.3251508644520982
6.61,0,0,0.32679635169915855
6.62,0,0,0.3285525118562873
6.63,0,10,0.3304244810237833
6.64,0,0,0.33241702457007705
6.65,10,0,0.3345345371271833
6.66,0,0,0.33678104259433894
6.67,0,0,0.33916019414891707
6.68,0,0,0.341675274224599
6.69,0,0,0.3443291945291094
6.7,10,0,0.3471244960405784
6.71,0,0,0.35006334900481306
6.72,0,0,0.35314755293165945
6.73,0,0,0.3563785365968215
6.74,0,0,0.3597573580586868
6.75,0,0,0.363284704621492
6.76,0,0,0.36696089289034717
6.77,0,0,0.3707858686993859
6.78,0,0,0.3747592071890722
6.79,0,0,0.3788801127302577
6.8,0,0,0.3831474189983055
6.81,0,0,0.3875595889062424
6.82,0,0,0.39211471466387593
6.83,0,0,0.3968105177295911
6.84,0,0,0.40164434882808564
6.85,1,0,0.4066131879708337
6.86,0,0,0.4117136444183416
6.87,0,0,0.4169419567097066
6.88,0,0,0.4222939926557956
6.89,0,0,0.4277652493219648
6.9,0,0,0.4333508530553445
6.91,0,0,0.4390455594634659
6.92,0,0,0.4448437534315417
6.93,0,0,0.4507394490965453
6.94,0,0,0.45672628988177166
6.95,0,0,0.46279754845863863
6.96,0,0,0.46894612679716374
6.97,0,0,0.4751645561004807
6.98,0,0,0.4814449968689587
6.99,0,0,0.487779238854273
7,0,0,0.4941587010839612
7.01,0,0,0.5005744318445977
7.02,0,0,0.507017108702712
7.03,0,0,0.5134770384929652
7.04,0,0,0.5199441573072363
7.05,0,0,0.5264080305123571
7.06,0,0,0.5328578527482932
7.07,0,0,0.5392824479131377
7.08,0,0,0.5456702691781175
7.09,0,0,0.5520093989857742
7.1,0,0,0.5582875490440529
7.11,0,0,0.5644920603308492
7.12,0,0,0.5706099030853693
7.13,0,0,0.5766276768263197
