3M SOFR (SR3|SR3) S01U6 (3.57 DTE) vs 95.72 (-0.005) - Open Interest
Put: 160 Call: 100 Vol: 111.33 Vol Chg: -1.32 Future Chg: -0.005
Strike,Call,Put,Vol Settle
95.4375,0,0,0
95.5,0,0,0
95.5625,0,0,1.3203125
95.625,0,150,1.205078125
95.6875,0,0,1.18359375
95.75,0,0,1.11328125
95.8125,20,10,1.130859375
95.875,25,0,1.24609375
95.9375,35,0,0
96,10,0,0
