Ether (ETH|ETH) Y1AQ6 (2.23 DTE) vs 1873 (+1) - Intraday Volume
Put: 0 Call: 0 Vol: 35.75 Vol Chg: 0.51 Future Chg: 1
Strike,Call,Put,Vol Settle
1800,0,0,0.43369522810030503
1825,0,0,0.4013895335183406
1850,0,0,0.3753189547844613
1875,0,0,0.3575432603790887
1900,0,0,0.34891849420773724
1925,0,0,0.34909697562216024
1950,0,0,0.35652729940920835
1975,0,0,0.3684543357931034
2000,0,0,0.3809192304429416
2025,0,0,0
