Solana (SOL|SOL) SOT1U6 (0.42 DTE) vs 104.1 (+0.2) - Intraday Volume
Put: 0 Call: 0 Vol: 68.48 Vol Chg: 68.48 Future Chg: 0.2
Strike,Call,Put,Vol Settle
97.5,0,0,0.8664055905030636
98,0,0,0.8347997009905157
98.5,0,0,0.806176249706823
99,0,0,0.780568211952982
99.5,0,0,0.757995659683047
100,0,0,0.7384657614981052
100.5,0,0,0.7219727826492317
101,0,0,0.7084980850398779
101.5,0,0,0.698010127219618
102,0,0,0.6904644643919937
102.5,0,0,0.6858037484079205
103,0,0,0.6839577277697799
103.5,0,0,0.684843247628578
104,0,0,0.6883642497872415
104.5,0,0,0.6944117726966397
105,0,0,0.7028639514587667
105.5,0,0,0.7135860178239
106,0,0,0.7264303001963981
106.5,0,0,0.7412362236264016
107,0,0,0.7578303098152901
107.5,0,0,0.7760261771143178
108,0,0,0.7956245405268874
108.5,0,0,0.8164132117026384
109,0,0,0.8381670989442682
109.5,0,0,0.8606482072032122
110,0,0,0.8836056380800983
110.5,0,0,0.9067755898283849
111,0,0,0.9298813573482221
111.5,0,0,0.952633332190544
